Clock:Tick#,Clock:offsetTime,IMU_ATTI(0):Longitude,IMU_ATTI(0):Latitude,IMU_ATTI(0):press:D,IMU_ATTI(0):alti:D,IMU_ATTI(0):relativeHeight:C,IMU_ATTI(0):absoluteHeight:C,IMU_ATTI(0):numSats,IMU_ATTI(0):roll:C,IMU_ATTI(0):pitch:C,IMU_ATTI(0):yaw:C,IMU_ATTI(0):accelX,IMU_ATTI(0):accelY,IMU_ATTI(0):accelZ,IMU_ATTI(0):accelComposite:C,IMU_ATTI(0):gyroX,IMU_ATTI(0):gyroY,IMU_ATTI(0):gyroZ,IMU_ATTI(0):gyroComposite:C,IMU_ATTI(0):velN,IMU_ATTI(0):velE,IMU_ATTI(0):velD,IMU_ATTI(0):velComposite:C,IMU_ATTI(0):velH:C,IMU_ATTI(0):magX,IMU_ATTI(0):magY,IMU_ATTI(0):magZ,IMU_ATTI(0):magMod:C,IMU_ATTI(0):temperature,IMU_ATTI(0):yawUnWrapped:C,IMU_ATTI(0):tiltInclination:C,IMU_ATTI(0):tiltDirectionEarthFrame:C,IMU_ATTI(0):tiltDirectionBodyFrame:C,IMU_ATTI(0):yaw360:C,IMU_ATTI(0):magYaw:C,IMU_ATTI(0):Yaw-magYaw:C,IMUCalcs(0):PosN:C,IMUCalcs(0):PosE:C,IMUCalcs(0):PosD:C,IMUCalcs(0):height:C,IMUCalcs(0):velN:C,IMUCalcs(0):velE:C,IMUCalcs(0):velD:C,IMUCalcs(0):diffVelN:C,IMUCalcs(0):diffVelE:C,IMUCalcs(0):diffVelD:C,IMUCalcs(0):Lat:C,IMUCalcs(0):Long:C,IMUCalcs(0):VelocityError:C,IMUCalcs(0):PositionError:C,IMUCalcs(0):totalGyroZ:C,IMUCalcs(0):totalGyroX:C,IMUCalcs(0):totalGyroY:C,IMU_ATTI(0):distanceHP:C,IMU_ATTI(0):distanceTravelled:C,IMU_ATTI(0):directionOfTravel[mag]:C,IMU_ATTI(0):directionOfTravel[true]:C,IMU_ATTI(0):quatW:D,IMU_ATTI(0):quatX:D,IMU_ATTI(0):quatY:D,IMU_ATTI(0):quatZ:D,IMU_ATTI(0):agX:D,IMU_ATTI(0):agY:D,IMU_ATTI(0):agZ:D,IMU_ATTI(0):gbX:D,IMU_ATTI(0):gbY:D,IMU_ATTI(0):gbZ:D,IMU_ATTI(0):ty:D,IMU_ATTI(0):tz:D,IMU_ATTI(0):sensor_stat:D,IMU_ATTI(0):filter_stat:D,IMU_ATTI(0):atti_cnt:D,GPS:Long,GPS:Lat,GPS:Date,GPS:Time,GPS:dateTimeStamp,GPS:heightMSL,GPS:hDOP,GPS:pDOP,GPS:sAcc,GPS:numGPS,GPS:numGLNAS,GPS:numSV,GPS:velN,GPS:velE,GPS:velD,GPS:rawDate,GPS:rawTime,Controller:ctrl_tick:D,Controller:ctrl_pitch:D,Controller:ctrl_roll:D,Controller:ctrl_yaw:D,Controller:ctrl_thr:D,Controller:ctrl_mode,Controller:mode_switch:D,Controller:motor_state:D,Controller:sig_level:D,Controller:ctrl_level:D,Controller:sim_model:D,Controller:max_height:D,Controller:max_radius:D,Controller:D2H_x:D,Controller:D2H_y:D,Controller:act_req_id:D,Controller:act_act_id:D,Controller:cmd_mod:D,Controller:mod_req_id:D,Controller:fw_flag:D,Controller:mot_sta:D,Controller:OH_take:D,Controller:OH_take_f:D,Controller:rc_cnt:D,Controller:sup_rc:D,Controller:is_soaring_up:D,Controller:soar_up_timer:D,Controller:vert_vel_err:D,Controller:vert_vel_err_fltr:D,RC_Info:failSafe,RC_Info:dataLost,RC_Info:appLost,RC_Info:sigStrength:C,RC_Info:cur_cmd:D,RC_Info:vedio_lost:D,RC_Info:frame_lost:D,RC_Info:rec_cnt:D,RC_Info:sky_con:D,RC_Info:gnd_con:D,RC_Info:connected:D,RC_Info:m_changed:D,RC_Info:arm_status:D,RC_Info:wifi_en:D,RC_Info:in_wifi:D,MagCali(0):X:D,MagCali(0):Y:D,MagCali(0):Z:D,MagCali(0):Mod:C,MagCali(0):magYaw:C,MagCali(1):X:D,MagCali(1):Y:D,MagCali(1):Z:D,MagCali(1):Mod:C,MagCali(1):magYaw:C,CompassFilter(0):X:D,CompassFilter(0):Y:D,CompassFilter(0):Z:D,CompassFilter(1):X:D,CompassFilter(1):Y:D,CompassFilter(1):Z:D,BatteryStatus:not_ready,BatteryStatus:comm_err,BatteryStatus:first_auth,BatteryStatus:auth_fail,BatteryStatus:need_re,BatteryStatus:volVerylow,BatteryStatus:volNotsafe,BatteryStatus:volLevel1:D,BatteryStatus:vollevel2:D,BatteryStatus:capLevel1:D,BatteryStatus:capLevel2:D,BatteryStatus:smartCap1:D,BatteryStatus:smartCap2:D,BatteryStatus:d_flg:D,BatteryStatus:ccsc:D,BatteryStatus:all:D,SMART_BATT:goHome%,SMART_BATT:land%,SMART_BATT:goHomeTime,SMART_BATT:landTime,OA:frontDistance,MVO:velX,MVO:velY,MVO:velZ,MVO:posX,MVO:posY,MVO:posZ,MVO:hoverPointUncertainty1,MVO:hoverPointUncertainty2,MVO:hoverPointUncertainty3,MVO:hoverPointUncertainty4,MVO:hoverPointUncertainty5,MVO:hoverPointUncertainty6,MVO:velocityUncertainty1,MVO:velocityUncertainty2,MVO:velocityUncertainty3,MVO:velocityUncertainty4,MVO:velocityUncertainty5,MVO:velocityUncertainty6,MVO:height,MVO:heightUncertainty,Motor:Speed:RFront,Motor:Speed:LFront,Motor:Speed:LBack,Motor:Speed:RBack,Motor:EscTemp:RFront,Motor:EscTemp:LFront,Motor:EscTemp:LBack,Motor:EscTemp:RBack,Motor:PPMrecv:RFront,Motor:PPMrecv:LFront,Motor:PPMrecv:LBack,Motor:PPMrecv:RBack,Motor:PPMsend:RFront,Motor:PPMsend:LFront,Motor:PPMsend:LBack,Motor:PPMsend:RBack,Motor:V_out:RFront,Motor:V_out:LFront,Motor:V_out:LBack,Motor:V_out:RBack,Motor:Volts:RFront,Motor:Volts:LFront,Motor:Volts:LBack,Motor:Volts:RBack,Motor:Current:RFront,Motor:Current:LFront,Motor:Current:LBack,Motor:Current:RBack,Motor:Status:RFront,Motor:Status:LFront,Motor:Status:LBack,Motor:Status:RBack,AirSpeed:air_vbx:D,AirSpeed:air_vby:D,AirSpeed:comp_alti:D,AirSpeed:windSpeed,AirSpeed:windDirection,AirSpeed:windFromDir,AirSpeed:windN,AirSpeed:windE,AirSpeed:MotorSpd:D,AirSpeed:vel_level:D,osd_data:flyCState,osd_data:flycCommand,osd_data:flightAction,osd_data:nonGPSCause,osd_data:compassError,osd_data:connectedToRC,osd_data:lowVoltage,osd_data:ModeSwitch,osd_data:gpsUsed,osd_data:visionUsed,osd_data:notEnoughForce,osd_data:flightTime,osd_data:navHealth,osd_data:vpsHeight,osd_data:relativeHeight,usonic:usonic_h,ATTI_MINI0:s_qw0,ATTI_MINI0:s_qx0,ATTI_MINI0:s_qy0,ATTI_MINI0:s_qz0,ATTI_MINI0:roll:C,ATTI_MINI0:pitch:C,ATTI_MINI0:yaw:C,ATTI_MINI0:s_pgz0,ATTI_MINI0:s_vgz0,ATTI_MINI0:s_agz0,ATTI_MINI0:s_rsv00,ATTI_MINI0:s_rsv10,ATTI_MINI0:s_cnt0,BatteryInfo:ad_v:D,BatteryInfo:r_time,BatteryInfo:ave_I:D,BatteryInfo:vol_t:D,BatteryInfo:pack_ve:D,BatteryInfo:I:D,BatteryInfo:r_cap:D,BatteryInfo:cap_per:D,BatteryInfo:temp:D,BatteryInfo:right:D,BatteryInfo:l_cell:D,BatteryInfo:dyna_cnt:D,BatteryInfo:f_cap:D,BatteryInfo:out_ctl:D,BatteryInfo:out_ctl_f:D,Attribute|Value,ConvertDatV3,4.3.0
0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11196842,2.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Firmware Date| Nov 16 2017
16514757,3.670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACType|P4
20646688,4.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20846241,4.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21015183,4.670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21165652,4.703,,,0.0,-0.0,,,0,NaN,0.0,0.0,0.15053163,-0.14955834,-0.6743655,0.70696276,0.026078809,0.5533611,-0.53510785,0.77021366,0.0,0.0,0.0,0.0,0.0,123,69,397,421.0,0.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,-0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false,-0.009835361486636884,0.0014992910307896068,0.00927590210488205,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11,,,,,,,,,,,,,,,,,,0,0,0,0,0,Manual,0,0,0,0,0,100,5000,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,123,69,397,421.0,NaN,-6,55,329,333.0,NaN,118,66,383,-5,49,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0,,,,,,,,P,,,,,,,,0.05,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,
22495437,4.999,,,0.0,-0.0,,,0,NaN,0.0,0.0,0.23544668,-0.20834784,-1.0197828,1.0671462,-0.43371633,0.12742576,-0.49111974,0.66749215,0.0,0.0,0.0,0.0,0.0,122,72,400,424.0,0.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,-0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false,-0.02363368508785868,-9.836698102663188E-4,0.019646450112322356,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21,,,,,,,,,,,,,,,,,,1,0,0,0,0,Manual,0,0,0,0,0,30,50,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Hover,,lost,0.0,0,0,0,0,0,0,0,0,0,1,0,122,72,400,424.0,NaN,-6,55,329,333.0,NaN,143,81,465,-6,63,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0,,,,,,,,P,,,,,,,,0.046,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,
22646200,5.032,,,0.0,-0.0,,,4,NaN,0.0,0.0,0.2166489,-0.18963242,-0.94396293,0.98689574,0.022115553,-0.12034461,-0.39044604,0.40916994,0.0,0.0,0.0,0.0,0.0,-25,332,1230,1274.0,28.06,0.0,NaN,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,-0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false,-0.16437260841451717,-0.10097759380479254,0.008944057993256926,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2200,2562,0,0,143,,,,,,,,,,,,,,,,,,17,0,0,0,0,Manual,0,0,0,0,0,30,50,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Hover,,lost,0.0,0,0,0,0,0,0,0,0,0,1,0,-25,332,1230,1274.0,NaN,70,78,1203,1207.0,NaN,124,70,398,-4,52,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,0,0,0,27,29,29,0,48.59375,48.90625,48.854168,0.0,48.958332,48.958332,48.958332,26.041666,0.0,0.0,0.0,0.0,16.7,16.7,16.4,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0,,,,,,,,P,,,,,,,,0.05,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0,0,0,14581,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,
22796894,5.066,,,0.0,-0.0,,,4,NaN,0.0,0.0,0.21800874,-0.19308132,-0.94394404,0.9878454,-0.34071726,-0.38032123,-0.29360786,0.5890145,0.0,0.0,0.0,0.0,0.0,-28,332,1236,1280.0,28.08,0.0,NaN,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,-0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false,-0.17490538687726342,-0.10730040956900466,9.010320804065941E-4,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2200,2562,0,0,157,,,,,,,,,,,,,,,,,,18,0,0,0,0,Manual,0,0,0,0,0,30,50,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Hover,,lost,0.0,0,0,0,0,0,0,0,0,0,1,0,-28,332,1236,1280.0,NaN,70,75,1209,1213.0,NaN,123,69,398,-4,52,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,0,0,0,28,29,29,29,48.59375,48.90625,48.854168,49.010418,48.958332,48.958332,48.958332,48.958332,0.0,0.0,0.0,0.0,16.8,16.8,16.5,16.5,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0,Manual,OTHER,NONE,GPS_POSITION_NONMATCH,True,DisConnected,,P,False,False,False,0,0,,0.0,0.05,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0,0,0,14866,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,
22947355,5.099,,,0.0,-0.0,,,4,NaN,0.0,0.0,0.21483515,-0.19313182,-0.94436234,0.9875598,-0.25556338,-0.08209114,-0.5785019,0.63774294,0.0,0.0,0.0,0.0,0.0,-25,329,1233,1276.0,28.1,0.0,NaN,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,-0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false,-0.19125952659018708,-0.11768103044311373,-0.0037213280428751716,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2200,2566,0,0,171,,,,,,,,,,,,,,,,,,20,0,0,0,0,Manual,0,0,0,0,0,30,50,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Hover,,lost,0.0,0,0,0,0,0,0,0,0,0,1,0,-25,329,1233,1276.0,NaN,70,81,1209,1213.0,NaN,123,69,399,-5,51,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,0,0,0,28,29,29,29,48.59375,48.90625,48.854168,49.010418,48.958332,48.958332,48.958332,48.958332,0.0,0.0,0.0,0.0,16.7,16.7,16.5,16.6,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0,Manual,OTHER,NONE,GPS_POSITION_NONMATCH,True,DisConnected,,P,False,False,False,0,0,,0.0,0.05,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0,0,0,15339,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,
23099840,5.133,,,0.0,-0.0,,,4,NaN,0.0,0.0,0.21768789,-0.19124886,-0.9419815,0.9855422,-0.21334656,-0.17835799,-0.5024573,0.57427496,0.0,0.0,0.0,0.0,0.0,-28,332,1239,1283.0,28.11,0.0,NaN,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,-0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false,-0.20478033284774,-0.1246543210824258,-0.006823318033529091,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2200,2566,0,0,183,,,,,,,,,,,,,,,,,,22,0,0,0,0,Manual,0,0,0,0,0,30,50,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Hover,,lost,0.0,0,0,0,0,0,0,0,0,0,1,0,-28,332,1239,1283.0,NaN,70,81,1209,1213.0,NaN,123,69,399,-4,52,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,0,0,0,28,29,29,29,48.59375,48.90625,48.854168,49.010418,48.958332,48.958332,48.958332,48.958332,0.0,0.0,0.0,0.0,16.4,16.8,16.5,16.5,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0,Manual,OTHER,NONE,GPS_POSITION_NONMATCH,True,DisConnected,,P,False,False,False,0,0,,0.0,0.05,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0,0,0,15707,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,
23251449,5.167,,,0.0,-0.0,,,4,NaN,0.0,0.0,0.21934281,-0.19251943,-0.94335425,0.9874676,-0.33364648,-0.26387143,-0.3975165,0.5822091,0.0,0.0,0.0,0.0,0.0,-28,332,1242,1285.0,28.11,0.0,NaN,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,-0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false,-0.2176871094653876,-0.13290767312870755,-0.014582929711121295,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2200,2566,0,0,197,,,,,,,,,,,,,,,,,,23,0,0,0,0,Manual,0,0,0,0,0,30,50,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Hover,,lost,0.0,0,0,0,0,0,0,0,0,0,1,0,-28,332,1242,1285.0,NaN,73,78,1209,1213.0,NaN,122,70,401,-5,51,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,0,0,0,28,29,29,29,48.59375,48.90625,48.854168,49.010418,48.958332,48.958332,48.958332,48.958332,0.0,0.0,0.0,0.0,16.4,16.8,16.5,16.5,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0,Manual,OTHER,NONE,GPS_POSITION_NONMATCH,True,DisConnected,,P,False,False,False,0,0,,0.0,0.05,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0,0,0,15859,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,
23402148,5.200,,,-57.083733,-0.0,,,4,NaN,0.0,0.0,0.2155004,-0.19237797,-0.9452828,0.98843783,-0.14150666,-0.124472864,-0.48927832,0.52431947,0.0,0.0,0.0,0.0,0.0,-25,327,1230,1272.0,28.1,0.0,NaN,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,-0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false,-0.2311039105432684,-0.13967110209315847,-0.02064130236362338,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2200,2568,0,0,211,,,,,,,,,,,,,,,,,,25,0,0,0,0,Manual,0,0,0,0,0,30,50,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Hover,,lost,0.0,0,0,0,0,0,0,0,0,0,1,0,-25,327,1230,1272.0,NaN,70,75,1206,1210.0,NaN,124,68,398,-3,52,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,0,0,0,28,29,29,29,48.59375,48.90625,48.854168,49.010418,48.958332,48.958332,48.958332,48.958332,0.0,0.0,0.0,0.0,16.9,16.5,16.5,16.5,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0,Manual,OTHER,NONE,GPS_POSITION_NONMATCH,True,DisConnected,,P,False,False,False,0,0,,0.0,0.05,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0,0,0,16111,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,
23552228,5.234,,,-57.027214,-0.0,,,0,NaN,0.0,0.0,0.21724753,-0.19222695,-0.9428306,0.9864468,-0.32332033,-0.18548723,-0.34976932,0.51115566,0.0,0.0,0.0,0.0,0.0,-28,332,1230,1274.0,28.09,0.0,NaN,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,-0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false,-0.24509976470226746,-0.1453125013209584,-0.022422314728065995,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2200,2568,0,0,223,26.7209451,58.3914368,20240502,82448,2024-05-02T08:24:48Z,63.804,99.99,99.99,170.67,0,0,0,0.0,0.0,0.0,20240502,82448,27,0,0,0,0,Manual,0,0,0,0,0,30,50,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Hover,,lost,0.0,0,0,0,0,0,0,0,0,0,1,0,-28,332,1230,1274.0,NaN,70,75,1206,1210.0,NaN,123,70,398,-5,51,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,0,0,0,28,29,29,29,48.59375,48.90625,48.854168,49.010418,48.958332,48.958332,48.958332,48.958332,0.0,0.0,0.0,0.0,16.7,16.7,16.5,16.5,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0,Manual,OTHER,NONE,GPS_POSITION_NONMATCH,True,DisConnected,,P,False,False,False,0,0,,0.0,0.05,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0,0,0,16307,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,
23703649,5.267,,,-56.921505,-0.0,,,0,NaN,0.0,0.0,0.21831597,-0.19267523,-0.9443405,0.9882129,-0.1653916,-0.23594712,-0.41185454,0.50264263,0.0,0.0,0.0,0.0,0.0,-22,332,1233,1277.0,28.13,0.0,NaN,NaN,NaN,0.0,NaN,NaN,0.0,0.0,0.0,-0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,false,-0.25827238014881004,-0.15231601289860897,-0.030055494280615047,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2200,2568,0,0,237,26.7209451,58.3914368,20240502,82448,2024-05-02T08:24:48Z,63.804,99.99,99.99,170.67,0,0,0,0.0,0.0,0.0,20240502,82448,28,0,0,0,0,Manual,0,0,0,0,0,30,50,0.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Hover,,lost,0.0,0,0,0,0,0,0,0,0,0,1,0,-22,332,1233,1277.0,NaN,63,75,1209,1212.0,NaN,123,70,398,-4,51,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,0,0,0,28,30,29,29,48.59375,48.90625,48.854168,49.010418,48.958332,48.958332,48.958332,48.958332,0.0,0.0,0.0,0.0,16.7,16.8,16.5,16.6,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0,Manual,OTHER,NONE,GPS_POSITION_NONMATCH,True,DisConnected,,P,False,False,False,0,0,,0.0,0.05,0.0,0.0,0.0,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0,0,0,16388,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,
